param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
577e81b22a,0,2005-01-01,2007-12-31,0.13854861324342616,-0.35782699758156067,0.3871944100915592,0.01792573623559539
577e81b22a,1,2007-01-01,2009-12-31,0.4125780731140609,-0.4058975689815054,1.016458596067275,0.01211734693877551
577e81b22a,2,2009-01-01,2011-12-31,0.55855442896046,-0.25791153756986673,2.1656822111308256,0.008951406649616368
577e81b22a,3,2011-01-01,2013-12-31,0.28015513504965694,-0.4669029412556168,0.6000286361363475,0.0159846547314578
577e81b22a,4,2013-01-01,2015-12-31,-0.26295336823623383,-0.641056186152506,-0.41018770884098094,0.011494252873563218
577e81b22a,5,2015-01-01,2017-12-31,-0.1533223431917501,-0.47084563287998615,-0.32563186846171815,0.012148337595907928
28a980aed1,0,2005-01-01,2007-12-31,0.13854861324342616,-0.35782699758156067,0.3871944100915592,0.01792573623559539
28a980aed1,1,2007-01-01,2009-12-31,0.45585198687744954,-0.42865791136481435,1.0634400410948939,0.012755102040816327
28a980aed1,2,2009-01-01,2011-12-31,0.5109883360755765,-0.25791153756986696,1.9812542738114314,0.007033248081841432
28a980aed1,3,2011-01-01,2013-12-31,0.20464259209576818,-0.5140229943932961,0.39811952836333486,0.016624040920716114
28a980aed1,4,2013-01-01,2015-12-31,-0.22079681131992046,-0.5733400723475623,-0.38510619084387326,0.010217113665389528
28a980aed1,5,2015-01-01,2017-12-31,-0.12849204914902612,-0.4675249260123763,-0.27483464944845465,0.011508951406649617
68b4309677,0,2005-01-01,2007-12-31,0.10203942468599414,-0.36543144754231793,0.27923000434760803,0.017285531370038413
68b4309677,1,2007-01-01,2009-12-31,0.4265559524866551,-0.3874161705107587,1.1010277447229309,0.01211734693877551
68b4309677,2,2009-01-01,2011-12-31,0.5616946935510412,-0.25791153756986673,2.1778579541013414,0.008951406649616368
68b4309677,3,2011-01-01,2013-12-31,0.33709773613902283,-0.4669029412556167,0.7219867478934363,0.016624040920716114
68b4309677,4,2013-01-01,2015-12-31,-0.2475477499068548,-0.617227278207614,-0.40106417627185337,0.01277139208173691
68b4309677,5,2015-01-01,2017-12-31,-0.17296194889897576,-0.508013775196315,-0.34046704507596665,0.015345268542199489
4d23a2d96d,0,2005-01-01,2007-12-31,0.10203942468599414,-0.36543144754231793,0.27923000434760803,0.017285531370038413
4d23a2d96d,1,2007-01-01,2009-12-31,0.47025807447306267,-0.41088454392534257,1.1445017375939754,0.012755102040816327
4d23a2d96d,2,2009-01-01,2011-12-31,0.5140327617821101,-0.25791153756986696,1.9930584208271844,0.007033248081841432
4d23a2d96d,3,2011-01-01,2013-12-31,0.2582263185511626,-0.5140229943932955,0.5023633599425815,0.017263427109974423
4d23a2d96d,4,2013-01-01,2015-12-31,-0.20451004409446794,-0.5450157504130893,-0.3752369430414838,0.011494252873563218
4d23a2d96d,5,2015-01-01,2017-12-31,-0.16186272246107125,-0.49180673640990935,-0.329118555070304,0.014705882352941176
